date,FU763194705.Q,FU513194703.Q,FU543194703.Q,FU613194733.Q,FU663194705.Q,FU263194735.Q,FU733094735.Q,FU733194735.Q,FU763094703.Q,FU513094703.Q,FU543094703.Q,FU663094705.Q,FU263094733.Q,FU103094705.Q,FU103094705.Q,FU663170605.Q,FU663070675.Q,FU663070605.Q,FU313172003.Q,FU163072003.Q,FU103072005.Q,FU113072003.Q,FU613072003.Q
1957:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q3,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q4,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q1,100,0,0,69,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q2,100,0,0,65,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q3,200,0,0,139,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q4,100,0,0,292,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q1,100,0,0,470,0,0,570,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1972:Q2,100,0,0,672,0,0,772,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1972:Q3,200,0,0,697,0,0,897,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1972:Q4,200,0,0,546,0,0,746,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1973:Q1,0,0,0,435,-185,1000,1250,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1973:Q2,100,0,0,114,170,0,384,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1973:Q3,-50,0,0,60,2522,0,2532,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1973:Q4,100,0,0,25,190,0,315,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1974:Q1,150,0,0,-70,990,0,1070,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1974:Q2,200,0,0,-222,244,0,222,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1974:Q3,150,0,0,-159,1010,0,1001,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1974:Q4,100,0,0,118,169,0,387,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
1975:Q1,150,0,0,339,900,0,1389,0,0,0,0,0,0,500,500,250,0,250,0,0,0,0,0
1975:Q2,200,0,0,252,335,0,787,0,0,0,0,0,0,500,500,250,0,250,0,0,0,0,0
1975:Q3,200,0,0,3161,-2437,0,924,0,0,0,0,0,0,500,500,250,0,250,0,0,0,0,0
1975:Q4,150,0,0,2910,-391,0,2669,700,0,0,0,0,700,500,500,250,0,250,0,0,0,0,0
1976:Q1,100,0,0,524,256,0,880,0,0,0,0,0,0,250,250,-63,310,247,0,0,0,0,0
1976:Q2,90,0,0,889,-31,0,948,0,0,0,0,0,0,250,250,-95,-132,-227,0,0,0,0,0
1976:Q3,110,0,0,876,-174,0,812,100,0,0,0,0,100,250,250,-5,20,15,0,0,0,0,0
1976:Q4,154,0,0,1030,-78,0,1106,0,0,0,0,0,0,250,250,823,412,1235,0,0,0,0,0
1977:Q1,136,0,0,-178,84,0,42,0,0,0,0,0,0,250,250,-141,321,180,0,0,0,0,0
1977:Q2,100,0,0,476,304,0,880,100,0,0,0,0,100,250,250,1010,-391,619,0,0,0,0,0
1977:Q3,100,0,0,774,6,0,880,0,0,0,0,0,0,250,250,-41,-97,-138,0,0,0,0,0
1977:Q4,305,0,0,-651,646,0,300,0,0,0,0,0,0,250,250,11,48,59,0,0,0,0,0
1978:Q1,75,0,0,-53,604,0,626,0,0,0,0,0,0,500,500,-444,70,-374,0,0,0,0,0
1978:Q2,229,0,0,2126,-2742,0,-387,-672,0,0,0,0,-672,275,275,804,-201,603,0,0,0,0,0
1978:Q3,96,0,0,376,42,0,514,2,0,0,0,0,2,275,275,390,157,547,0,0,0,0,0
1978:Q4,177,0,0,822,213,0,1212,4,0,0,0,0,4,275,275,-530,499,-31,0,0,0,0,0
1979:Q1,60,0,0,-566,1589,0,1083,1,0,0,0,0,1,275,275,-412,-461,-873,0,0,0,0,0
1979:Q2,42,0,0,44,1186,0,1272,17,0,0,0,0,17,275,275,974,49,1023,0,0,0,0,0
1979:Q3,215,0,0,1808,-1534,0,489,482,0,0,0,0,482,275,275,1091,173,1264,0,0,0,0,0
1979:Q4,307,0,0,1083,-1602,0,-212,311,0,0,0,0,311,275,275,775,369,1144,0,0,0,0,0
1980:Q1,70,0,0,-694,2172,0,1548,136,0,0,0,0,136,275,275,-1416,-426,-1842,0,0,0,0,0
1980:Q2,235,0,0,812,-304,0,743,130,0,0,0,0,130,275,275,3015,53,3068,0,0,0,0,0
1980:Q3,159,0,0,732,366,0,1257,330,0,0,0,0,330,275,275,1123,1020,2143,0,0,0,0,0
1980:Q4,11,0,0,1282,1741,0,3034,199,0,0,0,0,199,275,275,2082,-663,1419,0,0,0,0,0
1981:Q1,287,0,0,-5854,2066,0,-3501,241,0,0,0,0,241,275,275,-1298,-333,-1631,0,0,0,0,0
1981:Q2,292,0,0,-1460,3911,0,2743,227,0,0,0,0,227,275,275,1967,243,2210,0,0,0,0,0
1981:Q3,166,0,0,-2861,6199,0,3504,197,0,0,0,0,197,275,275,-2028,-464,-2492,0,0,0,0,0
1981:Q4,512,0,0,1228,517,0,2257,371,0,0,0,0,371,275,275,2268,1508,3776,0,0,0,0,0
1982:Q1,-187,0,0,-821,3952,0,2944,-7,0,0,0,0,-7,275,275,-2072,-107,-2179,0,0,0,0,0
1982:Q2,-375,0,0,-2428,7299,0,4496,-993,0,0,0,0,-993,275,275,1216,1091,2307,0,0,0,0,0
1982:Q3,1235,0,0,6623,-8455,0,-597,1297,0,0,0,0,1297,275,275,7874,616,8490,0,0,0,0,0
1982:Q4,725,0,0,2832,-1032,0,2525,-15,0,0,0,0,-15,275,275,2099,-1404,695,0,0,0,0,0
1983:Q1,-428,0,0,904,2784,0,3260,-270,0,0,0,0,-270,275,275,-710,1723,1013,0,0,0,0,0
1983:Q2,-51,0,0,712,240,0,901,48,0,0,0,0,48,275,275,2532,-672,1860,0,0,0,0,0
1983:Q3,862,0,0,782,517,0,2161,319,0,0,0,0,319,275,275,3880,-915,2965,0,0,0,0,0
1983:Q4,849,0,0,1677,1006,0,3532,597,0,0,0,0,597,275,275,-4200,2779,-1421,0,0,0,0,0
1984:Q1,-573,0,0,586,3157,0,3170,-39,0,0,0,0,-39,275,275,-139,557,418,0,0,0,0,0
1984:Q2,-460,0,0,1666,3348,0,4554,-167,0,0,0,0,-167,275,275,2677,-2427,250,0,0,0,0,0
1984:Q3,1705,0,0,4418,-6662,0,-539,1601,0,0,0,0,1601,275,275,1482,1907,3389,0,0,0,0,0
1984:Q4,1159,0,0,1624,764,0,3547,-615,0,0,0,0,-615,275,275,-1474,149,-1325,0,0,0,0,0
1985:Q1,-49,0,0,1937,1834,0,3722,494,0,0,0,0,494,298,298,4485,-1282,3203,0,0,0,0,0
1985:Q2,264,0,0,4295,-2029,0,2530,-455,0,0,0,0,-455,2014,2014,4942,1605,6547,0,0,0,0,0
1985:Q3,936,0,0,6111,-6423,0,624,-774,0,0,0,0,-774,-238,-238,-617,-1208,-1825,0,0,0,0,0
1985:Q4,362,0,0,501,4273,0,5136,-391,0,0,0,0,-391,2658,2658,21895,2373,24268,0,0,0,0,0
1986:Q1,980,0,0,4513,-8443,0,-2950,417,0,0,0,0,417,-1749,-1749,-1755,856,-899,0,0,0,0,0
1986:Q2,515,0,0,-762,531,0,284,103,0,0,0,0,103,4351,4351,-1685,4175,2490,0,0,0,0,0
1986:Q3,-524,0,0,4303,-217,0,3562,17,0,0,0,0,17,-766,-766,-733,-598,-1331,0,0,0,0,0
1986:Q4,1110,0,0,226,2848,0,4184,666,0,0,0,0,666,233,233,-54,709,655,0,0,0,0,0
1987:Q1,1681,0,0,23,1365,0,3069,-127,0,0,0,0,-127,324,324,12821,3772,16593,0,0,0,0,0
1987:Q2,-1585,0,0,5772,-2588,0,1599,-553,0,0,0,0,-553,-4550,-4550,-5720,3592,-2128,0,0,0,0,0
1987:Q3,1255,0,0,-7458,8752,0,2549,747,0,0,0,0,747,-750,-750,9240,1488,10728,0,0,0,0,0
1987:Q4,2277,0,0,-3621,3179,0,1835,813,0,0,0,0,813,-1250,-1250,-20716,-5726,-26442,0,0,0,0,0
1988:Q1,148,0,0,-11921,12376,0,603,-552,0,0,0,0,-552,10943,10943,2362,2251,4613,0,0,0,0,0
1988:Q2,1365,0,0,-1526,1794,0,1633,2374,0,0,0,0,2374,4945,4945,11910,5359,17269,0,0,0,0,0
1988:Q3,2415,0,0,-2616,904,0,703,1982,0,0,0,0,1982,-3495,-3495,-7711,-6440,-14151,0,0,0,0,0
1988:Q4,1190,0,0,-3556,4199,0,1833,918,0,0,0,0,918,-879,-879,-1175,6866,5691,0,0,0,0,0
1989:Q1,-848,0,0,1139,-2165,0,-1874,-710,0,0,0,0,-710,-928,-928,7558,-2811,4747,0,0,0,0,0
1989:Q2,1240,0,0,-659,3124,0,3705,-376,0,0,0,0,-376,2161,2161,4387,5934,10321,0,0,0,0,0
1989:Q3,-281,0,0,-2392,4452,0,1779,-587,0,0,0,0,-587,7054,7054,17504,-2202,15302,0,0,0,0,0
1989:Q4,580,0,0,-36,2586,0,3130,-546,0,0,0,0,-546,2200,2200,-21986,15167,-6819,0,0,0,0,0
1990:Q1,1330,0,0,-2566,-2500,0,-3736,386,0,0,0,0,386,6542,6542,2490,6019,8509,0,0,0,0,0
1990:Q2,-2870,0,0,-1285,-2505,0,-6660,-109,0,0,0,0,-109,113,113,-763,7934,7171,0,0,0,0,0
1990:Q3,10018,0,0,5023,-6748,0,8293,904,123,0,0,930,-149,3772,3772,-8125,13871,5746,0,0,0,0,0
1990:Q4,-737,0,0,-5311,-1187,0,-7235,-592,41,0,0,-1010,377,-4886,-4886,-4061,4318,257,0,0,0,0,0
1991:Q1,4577,0,0,-7003,807,0,-1619,-83,-163,0,0,632,-552,7373,7373,7928,618,8546,0,0,0,0,0
1991:Q2,1812,0,0,735,-3297,0,-750,271,202,0,0,-72,141,4527,4527,3250,7473,10723,0,0,0,0,0
1991:Q3,-923,0,0,1067,-2348,0,-2204,-1034,342,0,0,-111,-1265,-4289,-4289,3332,10526,13858,0,0,0,0,0
1991:Q4,4099,0,0,-1207,-1566,0,1326,-636,-124,0,0,39,-551,8111,8111,7829,12917,20746,0,0,0,0,0
1992:Q1,-19307,0,0,-613,-217,0,-20137,-323,-106,0,0,18,-235,56,56,3940,15055,18995,0,0,0,0,0
1992:Q2,1475,0,0,-305,-2984,0,-1814,408,1,0,0,-53,460,-9200,-9200,9775,-8660,1115,0,0,0,0,0
1992:Q3,1096,0,0,-1324,2527,0,2299,382,18,0,0,62,302,1865,1865,15815,34936,50751,0,0,0,0,0
1992:Q4,3965,0,0,2222,-3820,0,2367,680,8,0,0,162,510,1349,1349,-25975,9266,-16709,0,0,0,0,0
1993:Q1,-1689,0,0,7494,-7606,0,-1801,-608,52,0,0,-598,-62,-10745,-10745,30031,6150,36181,0,0,0,0,0
1993:Q2,246,0,0,595,2101,0,2942,-1463,-146,0,0,75,-1392,8541,8541,-11481,3807,-7674,0,0,0,0,0
1993:Q3,1102,0,0,-277,-977,0,-152,-842,294,0,0,-870,-266,-386,-386,13412,14427,27839,0,0,0,0,0
1993:Q4,-1458,0,0,-1411,8488,0,5619,-310,152,0,0,127,-589,-2628,-2628,-341,19187,18846,0,0,0,0,0
1994:Q1,1154,0,0,-1029,-751,0,-626,1267,-397,0,0,828,836,-7620,-7620,19171,9752,28923,0,0,0,0,0
1994:Q2,-901,0,0,1853,-3737,0,-2785,-651,108,0,0,-275,-484,-3322,-3322,3055,15388,18443,0,0,0,0,0
1994:Q3,512,0,0,2874,84,0,3470,-742,245,0,0,45,-1032,-2874,-2874,1384,11497,12881,0,0,0,0,0
1994:Q4,1831,0,0,325,3474,0,5630,-1415,246,0,0,164,-1825,-1865,-1865,3806,-12074,-8268,0,0,0,0,0
1995:Q1,1166,0,0,-1241,1829,0,1754,-358,-185,0,0,10,-183,-146,-146,26991,11842,38833,0,0,0,0,0
1995:Q2,708,0,0,2501,1969,0,5178,-1302,-332,0,0,271,-1241,4435,4435,-24495,-18823,-43318,0,0,0,0,0
1995:Q3,1457,0,0,600,837,0,2894,2265,262,0,0,760,1243,1276,1276,18414,-2762,15652,0,0,0,0,0
1995:Q4,4374,0,0,1557,-1473,0,4458,-883,303,0,0,-244,-942,-5375,-5375,1481,4249,5730,0,0,0,0,0
1996:Q1,-911,0,0,626,1388,0,1103,-494,-737,0,0,720,-477,3100,3100,46993,26398,73391,0,0,0,0,0
1996:Q2,1597,0,0,3326,-1968,0,2955,-22,14,0,0,-533,497,-1472,-1472,-10423,6888,-3535,0,0,0,0,0
1996:Q3,-1128,0,0,-740,-1246,0,-3114,1024,1000,0,0,471,-447,2620,2620,21987,15788,37775,0,0,0,0,0
1996:Q4,3506,0,0,-267,-757,0,2482,11401,86,0,0,11113,202,-3566,-3566,-3578,10814,7236,0,0,0,0,0
1997:Q1,3094,0,0,8978,-7826,0,4246,8086,302,0,0,8118,-334,-9383,-9383,79673,15292,94965,0,0,0,0,0
1997:Q2,631,0,0,-3911,6536,0,3256,4843,339,0,0,4576,-72,-7384,-7384,6770,45897,52667,0,0,0,0,0
1997:Q3,18,0,0,5030,1209,0,6257,2216,-869,0,0,2242,843,11825,11825,31310,-2997,28313,0,0,0,0,0
1997:Q4,3052,0,0,-6475,13285,0,9862,3615,1297,0,0,2444,-126,-9170,-9170,-46298,-982,-47280,0,0,0,0,0
1998:Q1,3118,0,0,5296,2514,0,10928,5371,830,0,0,4031,510,-7691,-7691,117477,20829,138306,0,0,0,0,0
1998:Q2,-1202,0,0,-3894,17497,0,12401,1224,-893,0,0,2382,-265,-6419,-6419,9405,28448,37853,0,0,0,0,0
1998:Q3,5282,0,0,-2394,6771,0,9659,963,-1092,0,0,1684,371,9035,9035,-32318,35070,2752,0,0,0,0,0
1998:Q4,-511,0,0,1858,-5684,0,-4337,1313,690,0,0,1382,-759,4135,4135,-34712,-14366,-49078,0,0,0,0,0
1999:Q1,-1022,0,0,3249,5264,0,7491,2757,-874,0,0,3735,-104,-1388,-1388,98666,-43306,55360,0,0,0,0,0
1999:Q2,534,0,0,-624,7819,0,7729,3216,523,0,0,-1923,4616,-213,-213,5789,15396,21185,0,0,0,0,0
1999:Q3,-2079,0,0,13627,-18854,0,-7306,1723,-287,0,0,1558,452,4638,4638,-41275,21890,-19385,0,0,0,0,0
1999:Q4,-6759,0,0,31619,-34998,0,-10138,3479,507,0,0,2484,488,10760,10760,41098,22300,63398,0,0,0,0,0
2000:Q1,2024,0,0,20506,-18667,0,3863,-3757,-155,0,0,153,-3755,63760,63760,180209,7807,188016,0,0,0,0,0
2000:Q2,1568,0,0,-6821,6314,0,1061,1176,95,0,0,996,85,-1693,-1693,-44452,25752,-18700,0,0,0,0,0
2000:Q3,278,0,0,7201,-792,0,6687,43982,5111,0,0,6913,31958,1941,1941,-20806,3782,-17024,0,0,0,0,0
2000:Q4,1855,0,0,4371,677,0,6903,3390,-2598,0,0,3343,2645,1178,1178,-67808,35233,-32575,0,0,0,0,0
2001:Q1,663,0,0,18474,-580,0,18557,2676,-2033,0,0,3937,772,-19191,-19191,42192,-21582,20610,0,0,0,0,0
2001:Q2,-731,0,0,2575,4218,0,6062,18082,4757,0,0,4561,8764,206,206,12662,56826,69488,0,0,0,0,0
2001:Q3,1379,0,0,2147,1132,0,4658,11646,-1286,0,0,4556,8376,172,172,9876,11793,21669,0,0,0,0,0
2001:Q4,-2000,0,0,12544,-30101,0,-19557,878,1354,0,0,5276,-5752,1006,1006,33814,14656,48470,0,0,0,0,0
2002:Q1,-16,0,0,-17076,19112,0,2020,15791,-2913,0,0,5948,12756,3079,3079,44071,12539,56610,0,0,0,0,0
